都道府県指定市コード,交通量調査単位区間番号,道路種別,路線番号,令和３年度調査交通量観測・非観測の別,個別調査観測値活用の別,１２・２４時間観測の別,交通量観測年月日,天候,上り・下りの別,車種区分,時間帯別自動車類交通量（台／時）／７時台,時間帯別自動車類交通量（台／時）／８時台,時間帯別自動車類交通量（台／時）／９時台,時間帯別自動車類交通量（台／時）／１０時台,時間帯別自動車類交通量（台／時）／１１時台,時間帯別自動車類交通量（台／時）／１２時台,時間帯別自動車類交通量（台／時）／１３時台,時間帯別自動車類交通量（台／時）／１４時台,時間帯別自動車類交通量（台／時）／１５時台,時間帯別自動車類交通量（台／時）／１６時台,時間帯別自動車類交通量（台／時）／１７時台,時間帯別自動車類交通量（台／時）／１８時台,時間帯別自動車類交通量（台／時）／１９時台,時間帯別自動車類交通量（台／時）／２０時台,時間帯別自動車類交通量（台／時）／２１時台,時間帯別自動車類交通量（台／時）／２２時台,時間帯別自動車類交通量（台／時）／２３時台,時間帯別自動車類交通量（台／時）／０時台,時間帯別自動車類交通量（台／時）／１時台,時間帯別自動車類交通量（台／時）／２時台,時間帯別自動車類交通量（台／時）／３時台,時間帯別自動車類交通量（台／時）／４時台,時間帯別自動車類交通量（台／時）／５時台,時間帯別自動車類交通量（台／時）／６時台,昼間１２時間自動車類交通量（台）,２４時間自動車類交通量（台）,交通調査基本区間番号,路線名,車線数,時間帯別自動車類交通量（台／時）／７時台_per_lane,時間帯別自動車類交通量（台／時）／８時台_per_lane,時間帯別自動車類交通量（台／時）／９時台_per_lane,時間帯別自動車類交通量（台／時）／１０時台_per_lane,時間帯別自動車類交通量（台／時）／１１時台_per_lane,時間帯別自動車類交通量（台／時）／１２時台_per_lane,時間帯別自動車類交通量（台／時）／１３時台_per_lane,時間帯別自動車類交通量（台／時）／１４時台_per_lane,時間帯別自動車類交通量（台／時）／１５時台_per_lane,時間帯別自動車類交通量（台／時）／１６時台_per_lane,時間帯別自動車類交通量（台／時）／１７時台_per_lane,時間帯別自動車類交通量（台／時）／１８時台_per_lane,時間帯別自動車類交通量（台／時）／１９時台_per_lane,時間帯別自動車類交通量（台／時）／２０時台_per_lane,時間帯別自動車類交通量（台／時）／２１時台_per_lane,時間帯別自動車類交通量（台／時）／２２時台_per_lane,時間帯別自動車類交通量（台／時）／２３時台_per_lane,時間帯別自動車類交通量（台／時）／０時台_per_lane,時間帯別自動車類交通量（台／時）／１時台_per_lane,時間帯別自動車類交通量（台／時）／２時台_per_lane,時間帯別自動車類交通量（台／時）／３時台_per_lane,時間帯別自動車類交通量（台／時）／４時台_per_lane,時間帯別自動車類交通量（台／時）／５時台_per_lane,時間帯別自動車類交通量（台／時）／６時台_per_lane,total_24h,weight_for_diversion,diversion_ratio,capacity,時間帯別自動車類交通量（台／時）／７時台_VC,時間帯別自動車類交通量（台／時）／７時台_ランク,時間帯別自動車類交通量（台／時）／８時台_VC,時間帯別自動車類交通量（台／時）／８時台_ランク,時間帯別自動車類交通量（台／時）／９時台_VC,時間帯別自動車類交通量（台／時）／９時台_ランク,時間帯別自動車類交通量（台／時）／１０時台_VC,時間帯別自動車類交通量（台／時）／１０時台_ランク,時間帯別自動車類交通量（台／時）／１１時台_VC,時間帯別自動車類交通量（台／時）／１１時台_ランク,時間帯別自動車類交通量（台／時）／１２時台_VC,時間帯別自動車類交通量（台／時）／１２時台_ランク,時間帯別自動車類交通量（台／時）／１３時台_VC,時間帯別自動車類交通量（台／時）／１３時台_ランク,時間帯別自動車類交通量（台／時）／１４時台_VC,時間帯別自動車類交通量（台／時）／１４時台_ランク,時間帯別自動車類交通量（台／時）／１５時台_VC,時間帯別自動車類交通量（台／時）／１５時台_ランク,時間帯別自動車類交通量（台／時）／１６時台_VC,時間帯別自動車類交通量（台／時）／１６時台_ランク,時間帯別自動車類交通量（台／時）／１７時台_VC,時間帯別自動車類交通量（台／時）／１７時台_ランク,時間帯別自動車類交通量（台／時）／１８時台_VC,時間帯別自動車類交通量（台／時）／１８時台_ランク,時間帯別自動車類交通量（台／時）／１９時台_VC,時間帯別自動車類交通量（台／時）／１９時台_ランク,時間帯別自動車類交通量（台／時）／２０時台_VC,時間帯別自動車類交通量（台／時）／２０時台_ランク,時間帯別自動車類交通量（台／時）／２１時台_VC,時間帯別自動車類交通量（台／時）／２１時台_ランク,時間帯別自動車類交通量（台／時）／２２時台_VC,時間帯別自動車類交通量（台／時）／２２時台_ランク,時間帯別自動車類交通量（台／時）／２３時台_VC,時間帯別自動車類交通量（台／時）／２３時台_ランク,時間帯別自動車類交通量（台／時）／０時台_VC,時間帯別自動車類交通量（台／時）／０時台_ランク,時間帯別自動車類交通量（台／時）／１時台_VC,時間帯別自動車類交通量（台／時）／１時台_ランク,時間帯別自動車類交通量（台／時）／２時台_VC,時間帯別自動車類交通量（台／時）／２時台_ランク,時間帯別自動車類交通量（台／時）／３時台_VC,時間帯別自動車類交通量（台／時）／３時台_ランク,時間帯別自動車類交通量（台／時）／４時台_VC,時間帯別自動車類交通量（台／時）／４時台_ランク,時間帯別自動車類交通量（台／時）／５時台_VC,時間帯別自動車類交通量（台／時）／５時台_ランク,時間帯別自動車類交通量（台／時）／６時台_VC,時間帯別自動車類交通量（台／時）／６時台_ランク
34000,61430,6,287,2,   ,   ,          ,   ,1,1,77,72,67,48,54,62,81,107,74,102,100,53,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,897,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,897,897.0,7.97377277681081e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61430,6,287,2,   ,   ,          ,   ,1,2,5,3,8,3,8,2,7,7,9,5,10,6,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,73,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,73.0,6.489246518474796e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61430,6,287,2,   ,   ,          ,   ,2,1,96,83,72,68,63,88,75,72,46,53,77,64,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,857,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,857,857.0,7.618197625113562e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61430,6,287,2,   ,   ,          ,   ,2,2,3,12,8,5,8,4,6,2,4,2,6,1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,61,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,61.0,5.422521063383049e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61440,6,288,2,   ,   ,          ,   ,1,1,45,52,47,30,34,30,25,34,37,44,55,55,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,488,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,488,488.0,4.338016850706439e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61440,6,288,2,   ,   ,          ,   ,1,2,2,7,7,7,3,3,0,7,3,6,2,2,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,49,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,49.0,4.3557956082913014e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61440,6,288,2,   ,   ,          ,   ,2,1,77,44,34,33,31,24,24,27,32,30,46,34,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,436,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,436,436.0,3.875769153500015e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61440,6,288,2,   ,   ,          ,   ,2,2,3,5,2,4,8,2,7,4,3,2,2,0,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,42,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,42.0,3.7335390928211153e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61450,6,289,2,   ,   ,          ,   ,1,1,10,17,18,17,21,14,13,12,15,32,17,10,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,196,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,196.0,1.7423182433165206e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61450,6,289,2,   ,   ,          ,   ,1,2,2,2,1,0,0,1,2,1,1,1,0,0,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,11,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11.0,9.77831667167435e-07,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61450,6,289,2,   ,   ,          ,   ,2,1,22,21,16,18,24,15,7,8,15,19,23,8,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,196,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,196.0,1.7423182433165206e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61450,6,289,2,   ,   ,          ,   ,2,2,3,0,2,0,0,1,0,2,0,1,1,0,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,10,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10.0,8.889378792431228e-07,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61460,6,289,2,   ,   ,          ,   ,1,1,53,49,21,14,10,11,14,8,19,19,19,19,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,256,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,256.0,2.2756809708623942e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61460,6,289,2,   ,   ,          ,   ,1,2,1,1,0,1,0,2,2,1,3,3,0,2,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,16,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16.0,1.4223006067889964e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61460,6,289,2,   ,   ,          ,   ,2,1,22,18,18,18,10,13,14,21,44,31,38,16,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,263,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,263.0,2.3379066224094128e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61460,6,289,2,   ,   ,          ,   ,2,2,1,1,2,1,2,2,1,1,2,5,3,1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,22,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22.0,1.95566333433487e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61470,6,289,2,   ,   ,          ,   ,1,1,11,11,6,4,5,6,2,4,6,2,2,2,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,61,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,61.0,5.422521063383049e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61470,6,289,2,   ,   ,          ,   ,1,2,0,0,1,1,1,1,2,0,1,0,0,0,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,7,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7.0,6.22256515470186e-07,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61470,6,289,2,   ,   ,          ,   ,2,1,4,6,7,6,8,3,3,4,3,8,10,4,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,66,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66.0,5.86699000300461e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61470,6,289,2,   ,   ,          ,   ,2,2,0,0,0,1,0,1,0,2,7,0,2,9,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,22,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22.0,1.95566333433487e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61480,6,289,1,0,1,20211109,1,1,1,183,167,172,191,199,181,204,194,230,249,317,251,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,2538,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2538,2538.0,0.00022561243375190455,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61480,6,289,1,0,1,20211109,1,1,2,8,22,38,32,27,23,21,23,29,15,8,10,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,256,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,256.0,2.2756809708623942e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61480,6,289,1,0,1,20211109,1,2,1,252,258,214,194,189,178,186,174,198,161,193,230,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,2427,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2427,2427.0,0.00021574522329230588,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61480,6,289,1,0,1,20211109,1,2,2,25,21,27,33,26,25,21,23,18,19,5,15,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,258,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,258.0,2.2934597284472567e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61490,6,291,2,   ,   ,          ,   ,1,1,20,13,15,17,7,10,8,9,9,7,14,19,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,148,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,148.0,1.3156280612798217e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61490,6,291,2,   ,   ,          ,   ,1,2,1,3,3,2,3,0,3,0,4,1,2,0,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,22,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22.0,1.95566333433487e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61490,6,291,2,   ,   ,          ,   ,2,1,9,10,20,27,6,9,11,10,8,9,20,6,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,145,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,145.0,1.288959924902528e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61490,6,291,2,   ,   ,          ,   ,2,2,2,1,2,4,1,1,3,1,3,1,0,0,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,19,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19.0,1.6889819705619332e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61500,6,292,1,0,2,20211013,2,1,1,179,105,75,74,70,70,64,80,102,104,148,106,45,21,11,6,7,0,2,1,2,6,27,80,1177,1385,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177,1177.0,0.00010462798838691555,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61500,6,292,1,0,2,20211013,2,1,2,6,17,26,32,27,19,19,27,27,16,11,1,0,1,0,0,1,1,0,1,2,4,3,8,228,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,228.0,2.0267783646743197e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61500,6,292,1,0,2,20211013,2,2,1,179,136,91,92,75,62,73,83,80,103,171,90,50,27,17,6,4,2,5,2,4,8,18,61,1235,1439,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235,1235.0,0.00010978382808652566,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61500,6,292,1,0,2,20211013,2,2,2,15,14,16,25,18,17,23,16,16,12,9,0,1,0,0,0,0,0,0,0,0,3,6,4,181,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,181.0,1.6089775614300523e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61510,6,293,2,   ,   ,          ,   ,1,1,0,0,0,1,0,0,1,2,0,0,0,0,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,4,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.0,3.555751516972491e-07,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61510,6,293,2,   ,   ,          ,   ,1,2,0,0,0,0,0,0,0,0,0,0,0,0,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,0,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61510,6,293,2,   ,   ,          ,   ,2,1,0,0,0,1,1,0,0,0,0,0,0,0,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,2,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,1.7778757584862455e-07,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61510,6,293,2,   ,   ,          ,   ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,0,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61520,6,293,2,   ,   ,          ,   ,1,1,102,78,58,52,61,41,56,53,65,55,86,52,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,759,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,759,759.0,6.747038503455302e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61520,6,293,2,   ,   ,          ,   ,1,2,5,12,13,8,13,7,15,17,9,17,5,8,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,129,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,129.0,1.1467298642236283e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61520,6,293,2,   ,   ,          ,   ,2,1,72,51,63,66,57,38,43,50,59,52,81,57,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,689,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,689.0,6.124781987985116e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61520,6,293,2,   ,   ,          ,   ,2,2,14,7,15,13,11,13,12,13,23,5,4,4,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,134,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,134.0,1.1911767581857845e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61530,6,294,2,   ,   ,          ,   ,1,1,1,1,2,2,3,0,2,3,2,2,1,1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,20,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20.0,1.7778757584862455e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61530,6,294,2,   ,   ,          ,   ,1,2,1,0,0,0,1,0,0,0,0,0,1,1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,4,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.0,3.555751516972491e-07,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61530,6,294,2,   ,   ,          ,   ,2,1,2,1,2,3,3,2,2,1,0,0,1,0,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,17,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17.0,1.5111943947133087e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61530,6,294,2,   ,   ,          ,   ,2,2,0,0,0,0,0,1,0,0,0,0,1,1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,3,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.0,2.666813637729368e-07,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61540,6,294,2,   ,   ,          ,   ,1,1,3,9,12,13,8,9,11,7,9,16,24,10,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,131,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,131.0,1.1645086218084909e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61540,6,294,2,   ,   ,          ,   ,1,2,6,2,2,0,1,1,1,2,2,2,1,0,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,20,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20.0,1.7778757584862455e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61540,6,294,2,   ,   ,          ,   ,2,1,7,15,6,11,7,6,12,11,9,9,10,6,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,109,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,109.0,9.689422883750038e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,61540,6,294,2,   ,   ,          ,   ,2,2,7,1,1,2,1,1,1,1,3,1,1,1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,21,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,21.0,1.8667695464105576e-06,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
